name,state,city,address,latitude,longitude,Charging Type,Supported Vehicle Types,access hours,Pricing Information,Amenities
"Prerna Motors, Kudlugate",Karnataka,Bangalore,"NO.55, HOSUR MAIN ROAD, KUDLUGATE, HONGASANDRA, NEXT TO OZONE TECH PARK, Kudlu Gate, Garebhavipalya, Garvebhavi Palya, Bengaluru, Karnataka 560068",12.89083,77.63821,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
Hotel Kadamba ,Karnataka,Banglore,"Hotel Kadamba Veg, 272/2, Nice Road Junction, Bangalore, SH17, Bengaluru, Karnataka 560060",12.9019627,77.468995,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
"Key Motors, Kanakapura",Karnataka,Bangalore,"No 71/1A & 71/7, Jaraganahalli Village Opp Temple Tree Apartment, Kanakapura Rd, Manjunath Garden, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078",12.90392,77.57349,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
"Ginger Hotel, Near Kottara Chowki Junction",Karnataka,Mangalore,"Ginger Hotel Mangalore Near Kottara Chowki Junction, Mangalore 575006 Tel: 0824 666 3333",12.90902658,74.83596972,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
BESCOM HSR Layout,Karnataka,Bangalore,"HSR Layout Bengaluru, Karnataka - 560001",12.911365,77.648946,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM HSR LAYOUT,Karnataka,BANGALORE,"HSR LAYOUT,BENGALURU,KARNATAKA 560001",12.91162361,77.64899678,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM HSR LAYOUT,Karnataka,Banglore,"HSR LAYOUT,BENGALURU,KARNATAKA 560001",12.91162361,77.64899678,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM BTM Layout,Karnataka,Bangalore,"BTM Layout Bengaluru, Karnataka - 560001",12.916948,77.610212,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM BTM LAYOUT,Karnataka,BANGALORE,"u00a016th Main, 100ft Ring Road, BTM 1st stage, Opp. Advitha Petrol Bunk, Bengaluru, Karnataka 560076",12.91895366,77.61247565,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM BTM LAYOUT,Karnataka,Banglore,"u00c2u00a016th Main, 100ft Ring Road, BTM 1st stage, Opp. Advitha Petrol Bunk, Bengaluru, Karnataka 560076",12.91895366,77.61247565,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
"Jubilant Autoworks, Padukodi",Karnataka,Mangalore,"Survey No. 38, Village, 2, Kuloor - Kavoor Rd, Kuloor, Padukodi, Mangalore, Karnataka 575013",12.923728,74.831066,AC Fast Charging,EV1,24-Jul,?12 k/Wh,Parking
BESCOM Katriguppe,Karnataka,Bangalore,"Katriguppe, Bengaluru, Karnataka - 560001",12.926063,77.547841,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM KATRIGUPPE,Karnataka,BANGALORE,"KATRIGUPPE,BENGALURU,KARNATAKA 560001",12.93068034,77.57662739,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM KATRIGUPPE,Karnataka,Banglore,"KATRIGUPPE,BENGALURU,KARNATAKA 560001",12.93068034,77.57662739,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
THE FORUM MALL,Karnataka,BANGALORE,"B1-12,Parking,Hosur road,Koramangala,Bengaluru,Karnataka 560095",12.934801,77.610918,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
THE FORUM MALL,Karnataka,Banglore,"B1-12,Parking,Hosur road,Koramangala,Bengaluru,Karnataka 560095",12.934801,77.610918,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Volltic DCS02,Karnataka,Bangalore,"Prestige Tech Park, 8th Floor, Etamin Block, Marathahalli - Sarjapur Outer Ring Rd, 2, Kadubeesanahalli, Bengaluru, Karnataka 560103",12.94340928,77.69041467,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Volltic DCS09,Karnataka,Bangalore,"Embassy Golf Links Business Park, Challaghatta, Bengaluru, Karnataka 560071",12.9472482,77.64471171,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
BESCOM Byatarayanapura,Karnataka,Bangalore,"Byatarayanapura, Bengaluru, Karnataka - 560001",12.94980783,77.54076228,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM BYATARAYANAPURA,Karnataka,BANGALORE,"BYATARAYANAPURA,BENGALURU,KARNATAKA 560001",12.9499757,77.540718,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM BYATARAYANAPURA,Karnataka,Banglore,"BYATARAYANAPURA,BENGALURU,KARNATAKA 560001",12.9499757,77.540718,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
"Ginger Koramangala, Domlur",Karnataka,Bangalore,"Inner Ring Road, Opp. Maruthi Infotech Koramangala, 100 Feet Rd, Krishna Reddy Layout, Amarjyoti Layout, Domlur, Bengaluru, Karnataka 560071",12.95234,77.63997,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
BESCOM MURUGESHPALAYA,Karnataka,BANGALORE,"MURUGESHPALYA,ENGALURU,KARNATAKA 560001",12.95898377,77.66440273,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM MURUGESHPALAYA,Karnataka,Banglore,"MURUGESHPALYA,ENGALURU,KARNATAKA 560001",12.95898377,77.66440273,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM Murugeshpalya,Karnataka,Bangalore,"Murugeshpalya Bengaluru, Karnataka - 560001",12.95903244,77.66355582,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
Volltic DCS015,Karnataka,Bangalore,"E-Zone Club, No, 23/24, Outer Ring Rd, Chinnapannahalli, Marathahalli, Bengaluru, Karnataka 560037",12.96365147,77.70295917,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
BESCOM Indiranagar,Karnataka,Bangalore," Bengaluru, Karnataka 560001",12.964421,77.644132,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM INDIRANAGAR,Karnataka,BANGALORE," HAL 2nd Stage, Kodihalli, Bengaluru, Karnataka 560008",12.96495904,77.64423453,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM INDIRANAGAR,Karnataka,Banglore," HAL 2nd Stage, Kodihalli, Bengaluru, Karnataka 560008",12.96495904,77.64423453,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
CNV Enterprises - HP Petrol Pump,Karnataka,Bengaluru,"No 65/20,Nallurahalli Siddapura main road,Nallurahalli main rd., Whitefield, Bengaluru,Karnataka-560066.",12.9653,77.7331,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"KHT, Whitefield",Karnataka,Bangalore,"No. 736, Vijayalakshmi Square, Kundalahalli Main Road, , Bengaluru, Karnataka - 560 066",12.96684,77.71657,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Volltic DCS017,Karnataka,Bangalore,"117 & 118, Divyasree Technopark Main Rd, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",12.96986878,77.72521742,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"BESCOM,  KR Circle",Karnataka,bengaluru,"KR circle, Nrupathunga Road, Nunegundlapalli,  Ambedkar Veedhi, Bengaluru",12.9757032,77.5877251,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM Corporate Office,Karnataka,Bangalore,"Nunegundlapalli, Ambedkar Veedhi, Bengaluru, Karnataka 560001",12.97610693,77.58824006,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
"Ginger Whitefield, SAP Labs Rd",Karnataka,Bangalore,"128, EPIP Phase II, &, SAP Labs Rd, Opp. KTPO, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",12.97692,77.71861,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"Kalinga Tavern Residency, Hatna",Karnataka,Hatna,"Bandadka - Bengaluru Rd, Hatna, Karnataka 571432",12.9770904,76.8311918,AC Fast Charging,EV1,24-Jul,?12 k/Wh,Parking
Volltic DCS012,Karnataka,Bangalore,"Tesco Campus Rd, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066",12.97720222,77.72974546,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"Hotel Fern Zinc, Whitefield",Karnataka,Bengaluru,"1528, Channasandra Main Rd, beside Global nSchool, Vijayanagara, Whitefield, Bengaluru, nKarnataka 560067",12.9778518,77.7566714,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Charge Zone,Karnataka,Bengaluru,"KA | Bengaluru | Marriott Hotel Whitefield ,Plot No 75, 8th Rd, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",12.9792332,77.728456,Bengaluru,"Marriott Hotel Whitefield ,Plot No 75, 8th Rd, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",24-Jul,EV2,24-Jul
Volltic DCS06,Karnataka,Bangalore,"GF, 11F Salarpuria GR Tech Park, Khatha No 69/3, Mahadevapura CMC Ground-8 &10 FL, Whitefield Road, Bengaluru, Karnataka 560066",12.98452275,77.74323914,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
HOTEL SKY BIRDS I HASSAN,Karnataka,Hassan,"HOTEL SKY BIRDS, railway station, opp. Ranganathapura, Shanthigrama, Karnataka 573201",12.9873093,76.2061067,AC Fast Charging,EV1,24-Jul,?12 k/Wh,Parking
MESCOM Surathkal Charging Station,Karnataka,Surathkal,"7th Block, Krishnapura, Surathkal, Mangaluru, Karnataka 575014",12.9875,74.8048,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
Hotel Mayura Veg I Yediyur,Karnataka,Yediyur,"Hotel Mayur, Chakenahalli, Nh 75, Bangalore - Mangalore Hwy, Jaladagere, Karnataka 572142",12.9877075,76.8744784,AC Fast Charging,EV1,24-Jul,?12 k/Wh,Parking
Hotel Paakashala I Yediyur,Karnataka,Yediyur,"Paakashala @ Yediyur, Koppa Bangalore Mangalore Highway, NH75, Kunigal, Karnataka 572142",12.9902212,76.8816809,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
BESCOM Mahadevpura,Karnataka,Bangalore,"Mahadevpura, Bengaluru, Karnataka - 560001",12.9947017,77.70020485,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
BESCOM MAHADEVAPURA,Karnataka,BANGALORE,"ITPL Main Rd, Vigneshwar Nagar, Devasandra Industrial Estate, Krishnarajapura, Bengaluru, Karnataka 560048",12.99493599,77.69924534,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
BESCOM MAHADEVAPURA,Karnataka,Banglore,"ITPL Main Rd, Vigneshwar Nagar, Devasandra Industrial Estate, Krishnarajapura, Bengaluru, Karnataka 560048",12.99493599,77.69924534,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Parking
"Automatrix - Hassan, Bangalore-Mangalore Highway",Karnataka,Hassan,"Bangalore - Mangalore Hwy, NH 8, Thanniruhalla, Hassan Rural, Karnataka 573201",12.9952076,76.07946736,AC Fast Charging,EV1,24-Jul,?7 k/Wh,Wifi
VR MALL WHITEFIELD,Karnataka,BANGALORE,"Whitefield Main Road,Mahadevapura,Bengaluru,Karnataka 560048",12.996362,77.695802,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"AB Infra Limited, old MIDC",Karnataka,Bangalore,"No.46, 10th Cross Rd, West of Chord Road 2nd Stage, West of Chord Road, IInd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079",12.99929,77.54963,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Wifi
BESCOM Banaswadi,Karnataka,Bangalore,"Banaswadi, Bengaluru, Karnataka - 560001",13.0202335,77.64092334,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
BESCOM BANASWADI,Karnataka,BANGALORE,"301-305, 5th D Main Rd, HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",13.02043003,77.64093356,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
BESCOM BANASWADI,Karnataka,Banglore,"301-305, 5th D Main Rd, HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",13.02043003,77.64093356,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
BBMP CORPORATION OFFICE,Karnataka,BANGALORE,"29, Temple Rd, M S K Nagar, Yesvantpur Industrial Suburb, Yeswanthpur, Bengaluru, Karnataka 560022",13.02425398,77.53671856,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
BBMP CORPORATION OFFICE,Karnataka,Banglore,"29, Temple Rd, M S K Nagar, Yesvantpur Industrial Suburb, Yeswanthpur, Bengaluru, Karnataka 560022",13.02425398,77.53671856,DC Fast Charging,EV2,24-Jul,?9 k/Wh,Parking
BESCOM -PEENYA SRS O&M,Karnataka,BANGALORE,"SRS Rd, Yeshwanthpur Suburb II Stage, Yesvanpur Surburb, Peenya, Bengaluru, Karnataka 560058",13.03211103,77.52748284,AC Fast Charging,EV1,24-Jul,?7 k/Wh,Wifi
BESCOM -PEENYA SRS O&M,Karnataka,Banglore,"SRS Rd, Yeshwanthpur Suburb II Stage, Yesvanpur Surburb, Peenya, Bengaluru, Karnataka 560058",13.03211103,77.52748284,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
BESCOM Mathikere,Karnataka,Bangalore,"Mathikere  Bengaluru, Karnataka - 560001",13.037895,77.55769,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
BESCOM MATHIKERE,Karnataka,BANGALORE,"MATHIKERE,BENGALURU,KARNATAKA 560001",13.03823943,77.55775104,DC Fast Charging,EV2,24-Jul,?8 k/Wh,Wifi
BESCOM MATHIKERE,Karnataka,Banglore,"MATHIKERE,BENGALURU,KARNATAKA 560001",13.03823943,77.55775104,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
Jai Hanuman Indian Oil Petrol Pump,Karnataka,Bangalore,"Jai Hanuman Service Station, Indian Oil Petrol Pump, No 82/1, Nagawara Main Road, Nagawara",13.04139,77.62059,DC Fast Charging,EV2,24-Jul,?8 k/Wh,Parking
"Adishakti, Veeranpalya",Karnataka,Bangalore,"#56, Opposite Lumbini Gardens, Veeranna Palya Ring Road , Veeranna Palya, Arabic College Post, Bengaluru, Karnataka - 560045",13.04279,77.6093,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
BESCOM JALAHALLI,Karnataka,BANGALORE,"JALAHALLI O &M ,NEAR POLICE STATION,HMT GROUND,BANGALORE",13.05335357,77.54322724,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
BESCOM JALAHALLI,Karnataka,Banglore,"JALAHALLI O &M ,NEAR POLICE STATION,HMT GROUND,BANGALORE",13.05335357,77.54322724,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
SPR CHENNAI FOOD COURT,Tamil Nadu,chennai,"OLD NO: 76 , NEW NO: 112, VANAGARAM, Poonamallee High Rd, Chennai, Tamil Nadu 600095",13.0610823,80.1519339,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
SHIVAJINAGAR TTMC,Karnataka,BANGALORE," Bengaluru, Karnataka 562123",13.06689523,77.44430974,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Wifi
SHIVAJINAGAR TTMC,Karnataka,Banglore," Bengaluru, Karnataka 562123",13.06689523,77.44430974,DC Fast Charging,EV2,24-Jul,?8 k/Wh,Parking
Mke Rental Circle Station,Karnataka,Bengaluru,"Mke Rental Private Limited, NH4, Tumkur Road, next to Himalaya Drugs, Makali, Karnataka 560016",13.067,77.45,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
PADMASHREE Charging Station,Karnataka,Mudbidri,"Betkeri Road, Kotebagilu, Mudbidri, Karnataka, 574227",13.074,75.0025,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Parking
BESCOM Yalhanka,Karnataka,Bangalore," Yalhanka Bengaluru, Karnataka - 560001",13.095602,77.594068,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
BESCOM YALHANKA,Karnataka,BANGALORE,"SUGAPPA LAYOUT,EAST COLONY,YELAHANKA",13.09596479,77.59452594,DC Fast Charging,EV2,24-Jul,?9 k/Wh,Wifi
BESCOM YALHANKA,Karnataka,Banglore,"SUGAPPA LAYOUT,EAST COLONY,YELAHANKA",13.09596479,77.59452594,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
Fuel Zone -Indian Oil Petrol Pump,Karnataka,Bangalore,"Fuel Zone RO, Bharti Nagar, Hunasamaranahalli, Bengalurum Karnataka - 560045",13.14069,77.617988,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
MESCOM Mudigere Charging Station,Karnataka,Karadagodu,"Betkeri Road, Kotebagilu, Mudbidri, Karnataka, 574227",13.1459,75.6419,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Wifi
EESL yelahanka,Karnataka,Bangalore,"Singanayakanahalli, Bangalore, State Highway 9, Yelahanka Rd, Yelahanka, Karnataka 560064",13.15280614,77.56897045,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
"Click Hotel, Sadahalli",Karnataka,Bangalore,"35, Down Town Park 1. Sadahalli Main Gate. Shittigere Village. Bangalore North Taluka, 562157",13.192134,77.646586,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
Karkala Charging Station,Karnataka,Karkala,"Karkala, Karkala, Karnataka, 574104",13.2244,74.9802,DC Fast Charging,EV2,24-Jul,?9 k/Wh,Parking
Kaup Charging Station,Karnataka,Kaup,"Kaup, Karnataka - 574106",13.2338,74.7471,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Wifi
Hotel Sri Nanjundeshwara I Tumkur,Karnataka,Tumkur,"Hotel Nanjundeshwara, Veg Restaurant, NH 48, Sannappana Palya, Pandithanahalli, Karnataka 572104",13.2852419,77.1829955,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"No Wifi, No Parking"
MESCOM Aldur Charging Station,Karnataka,Chikkamagaluru,Mudigere Chikmagalur - 577132,13.3319,75.7731,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Wifi
ElectricPe Charging Station,Karnataka,Manipal,"9Q2P+XP3, NA, Manipal, 576104",13.3536628,74.78357241,AC Fast Charging,EV1,24-Jul,?7 k/Wh,Parking
"Taj Hotels Chikmagalur, KM Road",Karnataka,Chikmagalur,"KM Road - Jyothi Nagar post, Chikmagalur- 577102",13.3366283,75.8178783,DC Fast Charging,EV2,24-Jul,?10 k/Wh,Wifi
"Sree Auto, BH Road Tumakuru",Karnataka,Tumakuru,"No 1 BH Road Near Gubbi, Gate, Tumakuru, Karnataka 572107",13.344796,77.080192,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
BPCL Charging Station,Karnataka,Bramavara,"CQC2+225, Bramavara, Bilagi, Karnataka 576213",13.42540761,74.75531136,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Ather Grid Charging Station,Karnataka,Kundapura,"Ground Floor, Ullas Building, Kundapura Main Rd, Kundapura, Karnataka 576201",13.63078566,74.69052548,AC Fast Charging,EV1,24-Jul,?12 k/Wh,"Wifi, Parking"
"Dakshin Motors, NH - 4",Karnataka,Hiriyur,"NH-4 , Pattrehalli adivala village, Hiriyur- 577598",13.9241147,76.6400077,DC Fast Charging,EV2,24-Jul,?8 k/Wh,Wifi
MESCOM Statiq Electric Charging Point,Karnataka,Shivamogga,"WHRJ+PPX, Basavanagudi, Shivamogga, Karnataka 577201",13.9425345,75.58164283,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
"Adisakti Motors, Davangere",Karnataka,Davangere,"No 628/K24, Shramajeevi Building, PB Rd, beside Aradhya Steel Wire Ropes, Avaragere, Davanagere, Karnataka 577003",14.441957,75.95206,AC Fast Charging,EV1,24-Jul,?11 k/Wh,"Wifi, Parking"
Volltic DCS018,Karnataka,Bellary,"Siri enterprises,Post Box No. 9, District Bellary, Toranagallu, Karnataka 583275",15.18446555,76.66276174,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"No Wifi, No Parking"
"Manickbag automobiles, Vidya Nagar",Karnataka,Hubli,"VIDYA NAGAR, DIST : Hubli, Karnataka 580031",15.369541,75.119095,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Wifi
Peep Kitchen ,Goa,goa,"Risara Luxury , Ground Floor , Taliegao Market Road , Near Taliegao Near Taliegao Community Centre Taliegao, Panaji, Goa",15.4701676,73.8261271,AC Fast Charging,EV1,24-Jul,?13 k/Wh,"No Wifi, No Parking"
Blive HO,Goa,goa,"Plot No. 22-B, GF-1, Happy Home Co-op. Soc, La Campala Colony, Miramar, Panaji, Goa",15.4853333,73.8135871,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Wifi
Morning Star Car Accessories,Goa,goa,"Jackni Vaddo, Parra, Goa",15.57062522,73.79158686,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
Antares Restaurant and Beach Club,Goa,goa,"Small Vagator, Ozran Beach, Vagator, Goa ",15.59404873,73.73490233,DC Fast Charging,EV2,24-Jul,?15 k/Wh,Wifi
"Manickbag automobiles, Udyambag",Karnataka,Belgaum,"No 691, Bemciel Industrial Estate Khanapur Road, NH4 A, Udyambag, next to Bemco, Belagavi, Karnataka 590008",15.8191673,74.4937744,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Wifi
DSL Virtue Mall,Telangana,hyderabad,"Near Rajiv Gandhi International Cricket Stadium, Survey Colony, Industrial Development Area, Uppal, Hyderabad, Telangana ",17.3998101,78.5551167,DC Fast Charging,EV2,24-Jul,?14 k/Wh,Wifi
"SVS Tyres, sastapur - NH 65",Karnataka,Basavakalyan,"KIADB Industrial Area, Near Fire Station, NH 65 Sastapur, Bangla Basawakalyan 585327",17.8218258,76.9393922,DC Fast Charging,EV2,24-Jul,?7 k/Wh,Parking
HOTEL REDWINGS CASTLE,Maharashtra,mumbai,"Near to Orion Mall/ New Panvel Bridge, Old, Mumbai - Pune Expy,",18.99453515,73.11513242,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Karkhana - The Food Garage,Chhattisgarh,raipur,"SHOP No. 12 JAI SHADARAM MARKET DHAMTARI ROAD, NH30, Raipur, Chhattisgarh ",21.1889342,81.7015232,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
Xperia,Gujarat,ahmedabad,"Opposite Radhe Fortune, Bhat Circle, S.P Ring Road, Ahmedabad",23.1168523,72.6288522,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Wifi
Jyoti Guest House,Rajasthan,jaipur,"8/238, Sector 8, Malviya Nagar, Jaipur",26.8433189,75.8037396,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"No Wifi, No Parking"
Hans Resort DC Charging Station Rewari,Maharashtra,Rewari,"Hans Resort, 91 Milestone, Delhi-Jaipur Highway, near Kasola Chowk, Rewari, Haryana 123401",28.1254,76.6368,DC Fast Charging,EV2,24-Jul,?11 k/Wh,Wifi
Ansal Plaza Mall,Uttar Pradesh,noida,"ANSAL PLAZA MALL SHOPPING COMPLEX, Pari Chowk, Greater Noida, Uttar Pradesh 201310",28.4646154,77.5080343,AC Fast Charging,EV1,24-Jul,?12 k/Wh,Parking
"Gokulam Grand, Kovalam",Kerala,Trivandrum,"TC 63, 512 TO 523, Beach Rd, Kovalam, Kerala 695527",8.390198,76.976356,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
KSEB Nemom,Kerala,Nemom,"Karamana to Nagercoil Main Road, Nemom, Kerala 695020",8.453971667,77.00415034,AC Fast Charging,EV1,24-Jul,?7 k/Wh,Wifi
KSEB NEMOM,Kerala,THIRUVANANTHAPURAM,NEYYATTINKARA,8.460016017,77.00402472,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"No Wifi, No Parking"
KSEB NEMOM,Kerala,Thiruvanthapuram,NEYYATTINKARA,8.460016017,77.00402472,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"No Wifi, No Parking"
ANERT-EESL Sangamukham Kerala,Kerala,Thiruvanthapuram,"Sanghumukham DTPC office, Shanghumukham beach, thiruvananthapuram,Kerala- 605007",8.481159,76.912456,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
ANERT-EESL Sangamukham Kerala,Kerala,Thiruvanthapuram,"Sanghumukham DTPC office, Shanghumukham beach, thiruvananthapuram,Kerala- 605007",8.481159,76.912456,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
Anert -EESL Sangamukham Kerala,Kerala,Thiruvananthapuram,"Thiruvananthapuram, Shangumukham, Kannanthura, Thiruvananthapuram, Kerala 695008",8.481360724,76.91248155,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
ANERT-EESL Thycaud Kerala,Kerala,Thiruvanthapuram,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.4927752,76.9572956,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
ANERT-EESL Thycaud Kerala,Kerala,Thiruvanthapuram,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.4927752,76.9572956,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
ANERT EESL thycaucd ,Kerala,Thiruvananthapuram,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.492852084,76.95801444,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
ANERT Zivah EV charger,Kerala,Thiruvananthapuram,"Vikas Bhavan P. O, Law College Rd, PMG, Thiruvananthapuram, Kerala 695033",8.50884848,76.94622254,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"No Wifi, No Parking"
"OFFROAD, Motorcycle Accessories Shop",Kerala,trivandrum," Vazhayila - Kallayam Rd, Vazhayila, Padmanabha Nagar, Thiruvananthapuram, Kerala ",8.5513563,76.9726234,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Wifi
"Ginger Hotel, Kazakuttom",Kerala,Trivandrum,"Ginger Hotel Trivandrum Electronics Technology Park, Technopark Campus, Club House, Kazakuttom, Trivandrum - 695581 Tel: 0471 666 3333",8.5615919,76.8763933,AC Fast Charging,EV1,24-Jul,?11 k/Wh,Wifi
"Muthoot Automotive, Mevaram",Kerala,Kollam,"Machoos Properties, Bypass, near Medicity Hospital, Mevaram, Kollam, Kerala 691020",8.87386,76.64112,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
